user_id,event_date,paywall_type,action
u_en606n9r,2024-09-04,insights_specific,engaged
u_en606n9r,2024-09-06,generic,engaged
u_r7s20cv3,2024-09-07,feature_specific,engaged
u_r7s20cv3,2024-09-27,feature_specific,engaged
u_r7s20cv3,2024-10-05,feature_specific,dismissed
u_r7s20cv3,2024-10-06,feature_specific,engaged
u_r7s20cv3,2024-10-17,feature_specific,dismissed
u_tlcxlvpy,2024-07-05,feature_specific,dismissed
u_tlcxlvpy,2024-07-19,generic,dismissed
u_tlcxlvpy,2024-07-24,feature_specific,engaged
u_mb5m9j98,2023-09-12,feature_specific,dismissed
u_mb5m9j98,2023-10-01,generic,engaged
u_cwn2y8fv,2023-06-19,generic,engaged
u_cwn2y8fv,2023-07-07,generic,dismissed
u_2bc2nnuv,2023-05-09,feature_specific,engaged
u_2bc2nnuv,2023-05-12,generic,dismissed
u_2bc2nnuv,2023-06-05,insights_specific,dismissed
u_2bc2nnuv,2023-06-13,generic,engaged
u_y8n1utox,2023-10-21,feature_specific,dismissed
u_ie0rnujj,2024-02-15,generic,dismissed
u_ie0rnujj,2024-02-22,insights_specific,engaged
u_ie0rnujj,2024-02-28,feature_specific,dismissed
u_ie0rnujj,2024-03-06,feature_specific,engaged
u_ie0rnujj,2024-04-02,feature_specific,dismissed
u_q9k6re4q,2024-05-04,generic,engaged
u_q9k6re4q,2024-05-17,feature_specific,engaged
u_q9k6re4q,2024-05-28,generic,dismissed
u_q9k6re4q,2024-06-07,generic,dismissed
u_q9k6re4q,2024-07-01,generic,dismissed
u_6qdy4lmc,2024-01-10,generic,dismissed
u_6qdy4lmc,2024-01-21,generic,dismissed
u_6qdy4lmc,2024-03-10,generic,engaged
u_6qdy4lmc,2024-03-11,generic,dismissed
u_6qdy4lmc,2024-03-18,generic,dismissed
u_t64z7w2s,2023-04-11,feature_specific,engaged
u_t64z7w2s,2023-04-15,generic,converted
u_t64z7w2s,2023-04-23,generic,dismissed
u_t64z7w2s,2023-05-30,generic,engaged
u_t64z7w2s,2023-06-10,generic,dismissed
u_ehe2atn2,2023-04-05,feature_specific,dismissed
u_ehe2atn2,2023-05-30,generic,engaged
u_twdl9zs1,2024-06-22,generic,dismissed
u_twdl9zs1,2024-07-02,feature_specific,dismissed
u_twdl9zs1,2024-07-03,feature_specific,dismissed
u_twdl9zs1,2024-07-05,feature_specific,engaged
u_3c9xqym5,2024-01-20,insights_specific,dismissed
u_2xg8p6be,2023-03-03,feature_specific,engaged
u_2xg8p6be,2023-04-08,generic,dismissed
u_fflzm764,2023-04-22,generic,engaged
u_fflzm764,2023-04-26,generic,dismissed
u_fflzm764,2023-05-02,generic,converted
u_fflzm764,2023-05-11,generic,dismissed
u_fflzm764,2023-05-19,generic,dismissed
u_jwtektsg,2024-01-14,generic,dismissed
u_jwtektsg,2024-02-04,generic,engaged
u_jwtektsg,2024-02-22,generic,dismissed
u_7fxzv4u3,2024-10-31,generic,engaged
u_bbxux1ox,2023-10-25,feature_specific,dismissed
u_bbxux1ox,2023-10-27,generic,dismissed
u_bbxux1ox,2023-11-16,generic,engaged
u_bbxux1ox,2024-01-02,feature_specific,engaged
u_bbxux1ox,2024-01-05,feature_specific,dismissed
u_rwk8r2yk,2023-06-21,feature_specific,dismissed
u_rwk8r2yk,2023-06-22,generic,dismissed
u_rwk8r2yk,2023-06-23,feature_specific,engaged
u_rwk8r2yk,2023-06-24,feature_specific,engaged
u_rwk8r2yk,2023-06-26,generic,dismissed
u_ccprhvlz,2023-10-31,feature_specific,engaged
u_ccprhvlz,2023-12-05,feature_specific,dismissed
u_ccprhvlz,2024-01-11,generic,dismissed
u_049enulq,2024-12-22,generic,engaged
u_049enulq,2025-01-08,insights_specific,engaged
u_049enulq,2025-01-18,generic,engaged
u_jidknwi5,2024-10-16,feature_specific,engaged
u_jidknwi5,2024-10-18,feature_specific,dismissed
u_jidknwi5,2024-11-08,generic,engaged
u_flul1rsr,2023-11-26,generic,engaged
u_flul1rsr,2023-12-22,feature_specific,dismissed
u_flul1rsr,2024-01-10,generic,dismissed
u_la8s8hmb,2024-11-11,generic,engaged
u_la8s8hmb,2024-12-04,insights_specific,dismissed
u_r5xqt4p5,2024-10-29,feature_specific,engaged
u_01nouhtc,2023-12-09,feature_specific,dismissed
u_s1k9ye9o,2024-11-02,generic,dismissed
u_s1k9ye9o,2024-11-27,generic,dismissed
u_s1k9ye9o,2024-12-31,generic,dismissed
u_2m71hssb,2024-05-15,feature_specific,dismissed
u_2m71hssb,2024-05-17,generic,dismissed
u_2m71hssb,2024-05-30,generic,engaged
u_2m71hssb,2024-06-09,generic,dismissed
u_2m71hssb,2024-07-07,generic,dismissed
u_elrqvslw,2023-10-15,feature_specific,dismissed
u_f90km3tz,2024-07-07,feature_specific,engaged
u_k3ny9v20,2024-06-07,feature_specific,dismissed
u_k3ny9v20,2024-07-20,generic,engaged
u_k3ny9v20,2024-08-07,feature_specific,dismissed
u_yar821uz,2023-02-28,feature_specific,engaged
u_yar821uz,2023-03-12,feature_specific,dismissed
u_yar821uz,2023-03-18,feature_specific,engaged
u_yar821uz,2023-04-15,feature_specific,dismissed
u_vgww4fyb,2023-04-11,feature_specific,engaged
u_vgww4fyb,2023-05-11,feature_specific,dismissed
u_vgww4fyb,2023-05-18,feature_specific,engaged
u_vgww4fyb,2023-05-27,generic,converted
u_8dalfyo1,2024-04-08,generic,dismissed
u_750cehlx,2024-07-21,generic,dismissed
u_750cehlx,2024-07-23,generic,dismissed
u_slg6mm1z,2024-02-10,generic,engaged
u_xyvgiui9,2024-02-17,generic,engaged
u_xyvgiui9,2024-03-13,generic,engaged
u_xyvgiui9,2024-03-21,generic,dismissed
u_xyvgiui9,2024-04-13,generic,engaged
u_kkhzlm72,2024-04-29,generic,dismissed
u_kkhzlm72,2024-05-10,generic,dismissed
u_kkhzlm72,2024-05-29,generic,converted
u_kkhzlm72,2024-07-13,generic,engaged
u_jeyn9382,2024-10-14,feature_specific,dismissed
u_jeyn9382,2024-10-20,feature_specific,dismissed
u_kkzmpjrh,2023-12-14,feature_specific,engaged
u_kkzmpjrh,2023-12-18,feature_specific,converted
u_kkzmpjrh,2024-01-06,feature_specific,converted
u_t7zewviy,2023-11-16,feature_specific,converted
u_t7zewviy,2023-11-22,feature_specific,dismissed
u_t7zewviy,2023-12-15,feature_specific,converted
u_twbozd1a,2024-07-13,feature_specific,engaged
u_twbozd1a,2024-07-17,feature_specific,engaged
u_twbozd1a,2024-09-08,feature_specific,dismissed
u_twbozd1a,2024-09-14,feature_specific,dismissed
u_t7o75rh8,2023-12-07,generic,dismissed
u_t7o75rh8,2023-12-20,generic,dismissed
u_lx6dut07,2024-07-11,generic,dismissed
u_lx6dut07,2024-07-15,generic,dismissed
u_lx6dut07,2024-09-17,generic,engaged
u_lx6dut07,2024-09-20,insights_specific,converted
u_6g5g79or,2023-10-23,generic,dismissed
u_6g5g79or,2023-11-11,feature_specific,dismissed
u_6g5g79or,2023-11-13,generic,engaged
u_7875aud9,2023-05-30,generic,engaged
u_7875aud9,2023-06-06,feature_specific,dismissed
u_7875aud9,2023-06-08,generic,dismissed
u_k9tr74qg,2024-02-21,generic,engaged
u_efqjg02u,2023-09-22,generic,dismissed
u_efqjg02u,2023-10-09,insights_specific,dismissed
u_efqjg02u,2023-11-10,generic,dismissed
u_1g463sdy,2025-01-10,generic,dismissed
u_1g463sdy,2025-01-26,generic,engaged
u_gfliji18,2024-04-22,generic,dismissed
u_k0axycel,2023-02-04,feature_specific,engaged
u_k0axycel,2023-02-22,feature_specific,dismissed
u_k0axycel,2023-03-27,feature_specific,dismissed
u_os6zle6k,2023-05-19,generic,engaged
u_whef0vot,2023-09-04,feature_specific,converted
u_whef0vot,2023-10-25,feature_specific,converted
u_qtxhi15c,2024-10-24,feature_specific,engaged
u_qtxhi15c,2024-11-14,feature_specific,dismissed
u_qtxhi15c,2024-11-19,generic,converted
u_qtxhi15c,2024-11-23,feature_specific,dismissed
u_qtxhi15c,2024-11-25,feature_specific,engaged
u_qzcuctsu,2023-03-18,generic,dismissed
u_qzcuctsu,2023-05-07,generic,dismissed
u_qzcuctsu,2023-05-14,generic,engaged
u_flsehuds,2023-06-07,feature_specific,converted
u_3qsqcq30,2024-10-04,generic,dismissed
u_3qsqcq30,2024-11-18,feature_specific,dismissed
u_o30ubmc9,2024-03-12,generic,dismissed
u_o30ubmc9,2024-04-07,generic,engaged
u_o30ubmc9,2024-04-23,generic,dismissed
u_o30ubmc9,2024-05-02,generic,engaged
u_7c7bo119,2024-06-28,generic,dismissed
u_7c7bo119,2024-07-11,feature_specific,dismissed
u_7c7bo119,2024-07-19,generic,dismissed
u_7c7bo119,2024-07-20,generic,dismissed
u_7c7bo119,2024-07-21,generic,dismissed
u_xp9n56ny,2024-06-11,feature_specific,engaged
u_xp9n56ny,2024-07-10,feature_specific,converted
u_xp9n56ny,2024-07-28,insights_specific,dismissed
u_xp9n56ny,2024-08-13,feature_specific,dismissed
u_xtxmgtt0,2024-11-14,generic,engaged
u_iaakytt3,2023-10-02,feature_specific,dismissed
u_iaakytt3,2023-12-07,generic,engaged
u_imj70e3p,2024-06-23,generic,dismissed
u_imj70e3p,2024-07-31,generic,dismissed
u_15ahdbvz,2024-07-03,generic,engaged
u_15ahdbvz,2024-07-04,generic,engaged
u_15ahdbvz,2024-07-31,feature_specific,dismissed
u_15ahdbvz,2024-08-17,generic,dismissed
u_b0oih5cs,2024-06-25,generic,engaged
u_b0oih5cs,2024-07-12,generic,dismissed
u_b0oih5cs,2024-07-17,generic,dismissed
u_b0oih5cs,2024-07-24,generic,engaged
u_b0oih5cs,2024-08-05,generic,dismissed
u_k30lvylk,2024-03-10,generic,engaged
u_k30lvylk,2024-03-23,generic,dismissed
u_fxhkc856,2024-11-18,feature_specific,engaged
u_fxhkc856,2024-12-16,feature_specific,engaged
u_wpr97y2l,2024-02-28,generic,converted
u_wpr97y2l,2024-03-02,generic,dismissed
u_ofn1r4kz,2023-06-23,generic,engaged
u_ofn1r4kz,2023-07-14,generic,engaged
u_36u8ueih,2023-10-02,feature_specific,dismissed
u_36u8ueih,2023-10-21,feature_specific,engaged
u_x74d0gjy,2024-04-10,feature_specific,engaged
u_x74d0gjy,2024-04-23,insights_specific,dismissed
u_x74d0gjy,2024-05-15,generic,dismissed
u_x74d0gjy,2024-05-25,generic,dismissed
u_x74d0gjy,2024-05-31,generic,engaged
u_v5g10ur5,2023-09-21,feature_specific,engaged
u_v5g10ur5,2023-09-30,generic,dismissed
u_v5g10ur5,2023-10-28,generic,dismissed
u_l8a78e9r,2023-03-31,feature_specific,dismissed
u_l8a78e9r,2023-04-10,generic,dismissed
u_ivh6t1nt,2023-04-10,generic,dismissed
u_ivh6t1nt,2023-04-17,generic,dismissed
u_ivh6t1nt,2023-06-06,generic,engaged
u_mjsrd9q4,2023-04-02,insights_specific,engaged
u_mjsrd9q4,2023-04-25,generic,converted
u_6nouhfj7,2024-09-13,feature_specific,dismissed
u_6nouhfj7,2024-09-16,feature_specific,dismissed
u_6nouhfj7,2024-09-20,feature_specific,engaged
u_upfln4rx,2024-03-03,generic,engaged
u_upfln4rx,2024-04-25,generic,engaged
u_upfln4rx,2024-05-07,generic,engaged
u_upfln4rx,2024-05-12,insights_specific,engaged
u_yj38xrg2,2024-09-11,generic,engaged
u_yj38xrg2,2024-09-22,generic,dismissed
u_gzr7txcb,2024-06-28,feature_specific,dismissed
u_48y1o4iz,2023-08-19,generic,dismissed
u_48y1o4iz,2023-09-03,generic,dismissed
u_48y1o4iz,2023-10-25,generic,dismissed
u_asnwywrr,2023-06-23,generic,dismissed
u_asnwywrr,2023-07-13,generic,engaged
u_atatj9a3,2023-12-11,generic,dismissed
u_y36ddfgs,2023-05-09,insights_specific,dismissed
u_3jonou9i,2024-06-03,generic,engaged
u_3jonou9i,2024-06-16,feature_specific,dismissed
u_3jonou9i,2024-07-05,generic,engaged
u_3jonou9i,2024-07-13,generic,dismissed
u_3jonou9i,2024-07-27,feature_specific,dismissed
u_y4x41dnt,2024-07-15,feature_specific,dismissed
u_y4x41dnt,2024-07-23,feature_specific,dismissed
u_y4x41dnt,2024-08-13,feature_specific,converted
u_y4x41dnt,2024-08-26,feature_specific,converted
u_cagrp2u4,2023-12-16,feature_specific,engaged
u_cagrp2u4,2024-01-27,feature_specific,dismissed
u_dtbh55rb,2023-04-20,feature_specific,engaged
u_dtbh55rb,2023-04-21,generic,engaged
u_dtbh55rb,2023-04-23,generic,dismissed
u_dtbh55rb,2023-07-03,generic,dismissed
u_dtbh55rb,2023-07-10,generic,dismissed
u_c76ub7l8,2023-08-12,generic,engaged
u_c76ub7l8,2023-09-05,feature_specific,engaged
u_c76ub7l8,2023-09-15,generic,dismissed
u_c76ub7l8,2023-09-27,generic,dismissed
u_c76ub7l8,2023-10-13,generic,dismissed
u_v1zocfi4,2024-08-14,generic,dismissed
u_v1zocfi4,2024-08-15,generic,dismissed
u_o6l1f90s,2023-09-06,feature_specific,dismissed
u_o6l1f90s,2023-10-22,feature_specific,dismissed
u_o6l1f90s,2023-11-04,generic,dismissed
u_9bp4m18o,2023-08-28,insights_specific,engaged
u_1bj9rm7p,2023-12-16,generic,dismissed
u_1bj9rm7p,2024-01-08,generic,dismissed
u_1bj9rm7p,2024-01-28,generic,dismissed
u_1bj9rm7p,2024-02-25,insights_specific,engaged
u_1bj9rm7p,2024-02-29,generic,engaged
u_yxdw2zcf,2024-04-01,generic,engaged
u_zw0ldalm,2023-03-09,generic,dismissed
u_zw0ldalm,2023-03-21,feature_specific,dismissed
u_zw0ldalm,2023-04-27,generic,dismissed
u_zw0ldalm,2023-04-28,generic,dismissed
u_jegqtoam,2023-10-04,feature_specific,dismissed
u_jegqtoam,2023-11-10,generic,engaged
u_jegqtoam,2023-11-18,generic,dismissed
u_dvlnknd6,2024-06-03,generic,engaged
u_dvlnknd6,2024-07-22,generic,engaged
u_dvlnknd6,2024-08-03,generic,engaged
u_dvlnknd6,2024-08-25,generic,dismissed
u_69ugnekr,2023-12-02,feature_specific,engaged
u_69ugnekr,2023-12-03,feature_specific,dismissed
u_cpprcjiw,2023-09-04,feature_specific,engaged
u_cpprcjiw,2023-10-15,feature_specific,engaged
u_cpprcjiw,2023-10-16,feature_specific,dismissed
u_cpprcjiw,2023-10-17,feature_specific,converted
u_vhdk8lw2,2024-03-22,feature_specific,engaged
u_vhdk8lw2,2024-03-30,feature_specific,dismissed
u_vhdk8lw2,2024-04-30,feature_specific,dismissed
u_vhdk8lw2,2024-05-27,generic,dismissed
u_lm349el8,2023-12-04,feature_specific,engaged
u_lm349el8,2023-12-11,feature_specific,engaged
u_lm349el8,2023-12-16,feature_specific,converted
u_hl88kzru,2024-04-22,generic,dismissed
u_hl88kzru,2024-05-30,generic,engaged
u_in3oeuvt,2024-08-09,feature_specific,engaged
u_in3oeuvt,2024-08-22,feature_specific,converted
u_in3oeuvt,2024-08-23,feature_specific,converted
u_in3oeuvt,2024-08-28,feature_specific,dismissed
u_yt8qzpky,2024-08-14,generic,engaged
u_yt8qzpky,2024-09-14,insights_specific,dismissed
u_yt8qzpky,2024-10-05,generic,engaged
u_32orwixz,2023-09-18,generic,dismissed
u_32orwixz,2023-10-30,insights_specific,engaged
u_32orwixz,2023-11-09,insights_specific,engaged
u_32orwixz,2023-11-19,generic,dismissed
u_32orwixz,2023-12-03,generic,dismissed
u_2c9ros7y,2023-06-11,generic,engaged
u_t2m6twd1,2023-11-13,generic,dismissed
u_t2m6twd1,2023-11-24,generic,dismissed
u_t2m6twd1,2023-12-13,insights_specific,dismissed
u_t2m6twd1,2024-01-10,generic,converted
u_xmxb9yo1,2023-10-08,feature_specific,dismissed
u_xmxb9yo1,2023-10-10,feature_specific,dismissed
u_xmxb9yo1,2023-10-16,feature_specific,engaged
u_xmxb9yo1,2023-10-18,feature_specific,converted
u_xmxb9yo1,2023-10-29,feature_specific,engaged
u_8pajssuu,2023-10-23,generic,dismissed
u_qo1vsmad,2024-07-26,generic,dismissed
u_qo1vsmad,2024-07-29,generic,dismissed
u_qo1vsmad,2024-08-06,generic,engaged
u_qo1vsmad,2024-08-07,feature_specific,engaged
u_qo1vsmad,2024-08-22,generic,engaged
u_o8e7flqh,2023-07-03,feature_specific,dismissed
u_o8e7flqh,2023-07-04,generic,engaged
u_o8e7flqh,2023-07-23,feature_specific,engaged
u_o8e7flqh,2023-08-04,feature_specific,converted
u_o8e7flqh,2023-09-01,feature_specific,engaged
u_rrpzlk3e,2023-08-19,feature_specific,converted
u_rrpzlk3e,2023-08-25,generic,dismissed
u_rrpzlk3e,2023-09-10,feature_specific,converted
u_rrpzlk3e,2023-09-21,generic,dismissed
u_rrpzlk3e,2023-10-02,feature_specific,converted
u_4xyf9igf,2023-08-14,insights_specific,dismissed
u_4xyf9igf,2023-09-09,insights_specific,dismissed
u_u8iogxpb,2023-05-01,generic,dismissed
u_u8iogxpb,2023-05-10,feature_specific,dismissed
u_u8iogxpb,2023-05-24,generic,dismissed
u_whvnzh13,2024-08-05,feature_specific,converted
u_whvnzh13,2024-08-24,feature_specific,converted
u_whvnzh13,2024-09-17,feature_specific,converted
u_whvnzh13,2024-10-13,feature_specific,converted
u_cd5glqj5,2024-09-27,insights_specific,engaged
u_cd5glqj5,2024-10-03,generic,dismissed
u_cd5glqj5,2024-10-10,generic,dismissed
u_cd5glqj5,2024-10-18,insights_specific,converted
u_cd5glqj5,2024-11-11,generic,engaged
u_3zkwdeek,2023-11-02,feature_specific,engaged
u_3zkwdeek,2023-11-08,feature_specific,engaged
u_3zkwdeek,2023-11-10,generic,engaged
u_3zkwdeek,2023-12-12,feature_specific,engaged
u_3zkwdeek,2023-12-21,insights_specific,dismissed
u_gyspengw,2024-03-25,generic,dismissed
u_gyspengw,2024-04-11,generic,dismissed
u_gyspengw,2024-05-07,generic,dismissed
u_gyspengw,2024-05-10,generic,engaged
u_gyspengw,2024-05-28,generic,dismissed
u_yx9trflq,2024-11-30,generic,dismissed
u_yx9trflq,2024-12-07,generic,converted
u_yx9trflq,2024-12-12,generic,engaged
u_bmae38sr,2023-08-03,generic,dismissed
u_bmae38sr,2023-08-10,generic,dismissed
u_bmae38sr,2023-09-24,generic,engaged
u_yo4rcb1k,2023-09-23,feature_specific,engaged
u_yo4rcb1k,2023-11-07,feature_specific,engaged
u_jtgq01te,2023-02-07,generic,engaged
u_jtgq01te,2023-04-24,generic,dismissed
u_e13n3bzt,2023-04-10,feature_specific,dismissed
u_e13n3bzt,2023-04-27,generic,dismissed
u_e13n3bzt,2023-05-02,generic,dismissed
u_e13n3bzt,2023-06-29,feature_specific,dismissed
u_9d31k9qm,2023-09-25,feature_specific,engaged
u_3p91i3vm,2023-08-16,feature_specific,engaged
u_3p91i3vm,2023-09-06,generic,engaged
u_3p91i3vm,2023-10-18,generic,dismissed
u_3p91i3vm,2023-10-30,generic,dismissed
u_zwffhhcm,2024-05-31,feature_specific,converted
u_zwffhhcm,2024-06-20,feature_specific,dismissed
u_zwffhhcm,2024-07-13,generic,engaged
u_ktlzkj49,2023-03-24,generic,engaged
u_ktlzkj49,2023-04-10,generic,dismissed
u_yd82795e,2024-04-19,feature_specific,engaged
u_yd82795e,2024-05-09,feature_specific,dismissed
u_5iz31yru,2024-04-06,feature_specific,dismissed
u_5iz31yru,2024-04-25,feature_specific,dismissed
u_5iz31yru,2024-05-21,insights_specific,engaged
u_5iz31yru,2024-05-26,generic,dismissed
u_joqw5dsk,2024-07-25,generic,engaged
u_joqw5dsk,2024-09-15,feature_specific,engaged
u_joqw5dsk,2024-09-23,insights_specific,dismissed
u_7n8la100,2023-08-02,insights_specific,dismissed
u_7n8la100,2023-09-04,feature_specific,dismissed
u_7n8la100,2023-10-04,feature_specific,engaged
u_7n8la100,2023-10-07,feature_specific,dismissed
u_qxmcthph,2023-06-20,generic,engaged
u_qxmcthph,2023-06-23,generic,dismissed
u_qxmcthph,2023-07-11,generic,dismissed
u_qxmcthph,2023-07-25,insights_specific,dismissed
u_qxmcthph,2023-07-28,generic,dismissed
u_j3muurmy,2024-06-23,generic,dismissed
u_bd2qe4pa,2023-10-14,generic,dismissed
u_bd2qe4pa,2023-10-26,feature_specific,converted
u_bd2qe4pa,2023-10-27,feature_specific,engaged
u_8hyexf7j,2023-10-04,feature_specific,converted
u_8hyexf7j,2023-10-06,generic,engaged
u_8hyexf7j,2023-10-15,feature_specific,dismissed
u_8hyexf7j,2023-10-21,generic,dismissed
u_xjn6fokz,2023-09-06,feature_specific,engaged
u_xjn6fokz,2023-09-11,feature_specific,engaged
u_xjn6fokz,2023-09-14,feature_specific,dismissed
u_xjn6fokz,2023-10-04,feature_specific,dismissed
u_xjn6fokz,2023-11-14,feature_specific,converted
u_ixzareiy,2023-06-05,generic,dismissed
u_ixzareiy,2023-06-16,generic,dismissed
u_ixzareiy,2023-07-22,generic,dismissed
u_ixzareiy,2023-07-27,generic,dismissed
u_ixzareiy,2023-08-21,generic,engaged
u_az39pecn,2023-12-14,generic,engaged
u_az39pecn,2023-12-28,feature_specific,engaged
u_az39pecn,2024-01-03,generic,dismissed
u_az39pecn,2024-01-10,generic,dismissed
u_az39pecn,2024-01-22,generic,engaged
u_0dl5e11e,2024-03-11,feature_specific,engaged
u_0dl5e11e,2024-03-18,feature_specific,dismissed
u_0dl5e11e,2024-03-30,generic,dismissed
u_9ftaxp0w,2024-03-13,feature_specific,converted
u_9ftaxp0w,2024-03-16,feature_specific,dismissed
u_9ftaxp0w,2024-03-19,feature_specific,engaged
u_9ftaxp0w,2024-03-22,generic,dismissed
u_9ftaxp0w,2024-03-26,feature_specific,dismissed
u_foy4dd1v,2024-08-02,generic,dismissed
u_foy4dd1v,2024-09-11,feature_specific,engaged
u_foy4dd1v,2024-10-01,feature_specific,engaged
u_foy4dd1v,2024-10-08,generic,dismissed
u_n8lfjdtv,2023-07-17,feature_specific,dismissed
u_v2y4xkss,2023-09-13,generic,dismissed
u_0kb68rer,2024-03-09,generic,dismissed
u_0kb68rer,2024-05-16,insights_specific,converted
u_0kb68rer,2024-05-21,feature_specific,dismissed
u_vt997e4u,2023-05-24,insights_specific,dismissed
u_ny181acj,2024-08-03,feature_specific,engaged
u_ny181acj,2024-09-10,feature_specific,engaged
u_bc2swsoz,2023-08-09,feature_specific,dismissed
u_bc2swsoz,2023-09-02,feature_specific,dismissed
u_bc2swsoz,2023-09-16,feature_specific,engaged
u_bc2swsoz,2023-10-02,feature_specific,converted
u_ctwjlsh3,2023-10-23,feature_specific,engaged
u_ctwjlsh3,2023-10-30,feature_specific,dismissed
u_ctwjlsh3,2023-11-13,generic,dismissed
u_ctwjlsh3,2023-11-23,feature_specific,dismissed
u_ctwjlsh3,2023-12-19,generic,dismissed
u_tow4ycz0,2023-06-26,feature_specific,converted
u_tow4ycz0,2023-07-01,feature_specific,dismissed
u_tow4ycz0,2023-07-11,feature_specific,converted
u_tow4ycz0,2023-07-21,feature_specific,engaged
u_4cdpqvl0,2023-08-28,feature_specific,engaged
u_0ezzf8s2,2024-04-12,feature_specific,engaged
u_0ezzf8s2,2024-04-26,feature_specific,dismissed
u_0ezzf8s2,2024-06-11,feature_specific,engaged
u_zge2j51b,2023-04-27,feature_specific,dismissed
u_3jczucqm,2024-03-30,generic,engaged
u_3jczucqm,2024-05-02,generic,dismissed
u_runjdu0i,2023-03-23,generic,engaged
u_runjdu0i,2023-03-30,generic,dismissed
u_runjdu0i,2023-04-05,feature_specific,dismissed
u_runjdu0i,2023-04-13,generic,engaged
u_runjdu0i,2023-04-21,generic,dismissed
u_sb5iqnf7,2024-11-08,generic,engaged
u_sb5iqnf7,2024-11-23,insights_specific,converted
u_sb5iqnf7,2024-12-28,insights_specific,engaged
u_sb5iqnf7,2025-01-07,generic,dismissed
u_4t60ploz,2024-01-10,feature_specific,converted
u_jcns6g29,2024-03-28,generic,dismissed
u_jcns6g29,2024-04-22,feature_specific,dismissed
u_jcns6g29,2024-05-01,generic,dismissed
u_jcns6g29,2024-05-11,generic,dismissed
u_jcns6g29,2024-05-16,generic,dismissed
u_8cqk4lta,2023-09-18,generic,engaged
u_8cqk4lta,2023-09-29,generic,dismissed
u_8cqk4lta,2023-11-16,generic,engaged
u_hukwqvr1,2024-09-04,feature_specific,dismissed
u_h61iaoim,2024-09-12,generic,dismissed
u_h61iaoim,2024-09-25,generic,engaged
u_h61iaoim,2024-10-07,generic,dismissed
u_h61iaoim,2024-10-19,generic,dismissed
u_458ax40d,2024-07-22,generic,dismissed
u_458ax40d,2024-07-31,generic,dismissed
